Tender_Proposal_ID,Procuring_Entity_Name,Rule_ID,Rule_Reference,Category,Finding,Evidence,Severity,Risk_Score,Review_Status,Investigative_Recommendation
1146510.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||2025-09-11 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1146511.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||2025-09-11 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1147755.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||2025-09-11 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1140010.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||2025-08-26 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1140011.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||2025-08-26 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1135970.0,Superintending Engineer (Civil Circle-1),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Superintending Engineer (Civil Circle-1)||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1134392.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1134396.0,Office of the Superintending Engineer,STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 147,100,000.26 registered a Modified Z-Score of 20.99.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
1129777.0,Director (Admin),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Director (Admin)||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1124881.0,Superintending Engineer (Civil Circle-1),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Superintending Engineer (Civil Circle-1)||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1109349.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1096839.0,Director (Admin),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Director (Admin)||nan||2025-05-14 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1096909.0,Director (Admin),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Director (Admin)||nan||2025-05-14 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1081271.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||2025-04-22 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1081736.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1083479.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||2025-04-22 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1083760.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||2025-04-22 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1094618.0,Uttara Apartment Project,STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 54,979,773.63 registered a Modified Z-Score of 7.35.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
1081213.0,Superintending Engineer (Civil Circle-4),STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 38,383,526.29 registered a Modified Z-Score of 4.89.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
1082494.0,Superintending Engineer (Civil Circle-4),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Superintending Engineer (Civil Circle-4)||nan||2025-03-10 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1082494.0,Superintending Engineer (Civil Circle-4),STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 64,772,047.74 registered a Modified Z-Score of 8.80.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
1082495.0,Superintending Engineer (Civil Circle-4),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Superintending Engineer (Civil Circle-4)||nan||2025-03-10 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1082496.0,Superintending Engineer (Civil Circle-4),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Superintending Engineer (Civil Circle-4)||nan||2025-03-10 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1082525.0,Superintending Engineer (Civil Circle-4),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Superintending Engineer (Civil Circle-4)||nan||2025-03-10 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1082525.0,Superintending Engineer (Civil Circle-4),STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 77,992,693.72 registered a Modified Z-Score of 10.76.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
1082915.0,Construction of multi-storied apartment,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Construction of multi-storied apartment||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1077511.0,Director (Admin),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Director (Admin)||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1038890.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1074022.0,Office of the Superintending Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Superintending Engineer||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1023059.0,Uttara Apartment Project,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Uttara Apartment Project||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1071059.0,Purbachal New Town Project,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Purbachal New Town Project||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1069561.0,Purbachal New Town Project,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Purbachal New Town Project||nan||2025-02-03 20:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1069561.0,Purbachal New Town Project,STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 35,630,010.78 registered a Modified Z-Score of 4.48.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
